                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                 1.5973,                0.76181,                0.91256,                0.64811,                0.62031,                0.60544,                0.27571,                 1.8828,                 1.3578,                0.97082,             0.00057613,             0.00057613,             0.00057613
                     78,                 1.5821,                0.74633,                0.90685,                0.62238,                0.60815,                0.60252,                0.26277,                 1.8802,                0.92218,                0.97117,              0.0005736,              0.0005736,              0.0005736
                     79,                  1.619,                0.74746,                 0.9141,                0.62154,                0.64477,                0.64146,                0.28835,                 1.7237,                0.79305,                0.94365,             0.00057106,             0.00057106,             0.00057106
                     80,                 1.5859,                0.75128,                0.91251,                0.66131,                0.62657,                0.63374,                0.29517,                 1.7601,                0.89994,                0.95637,             0.00056852,             0.00056852,             0.00056852
                     81,                 1.6008,                0.75532,                0.90902,                 0.6468,                0.62519,                0.61255,                0.26412,                 1.8992,                 1.2209,                0.97024,             0.00056598,             0.00056598,             0.00056598
                     82,                 1.6007,                0.74988,                0.90905,                0.64999,                0.62149,                0.62957,                 0.2908,                 1.7524,                  1.042,                 0.9507,             0.00056345,             0.00056345,             0.00056345
                     83,                  1.595,                0.75588,                0.91301,                0.61193,                0.65469,                0.64271,                0.28943,                 1.7851,                 1.0595,                0.95964,             0.00056091,             0.00056091,             0.00056091
                     84,                  1.552,                0.73818,                0.90709,                0.67039,                0.60754,                0.64274,                 0.2934,                 1.7051,                0.76808,                0.94682,             0.00055837,             0.00055837,             0.00055837
                     85,                 1.5785,                0.74249,                0.90597,                 0.6561,                0.60464,                0.62386,                0.28372,                 1.7002,                 1.0076,                0.94267,             0.00055583,             0.00055583,             0.00055583
                     86,                 1.5444,                 0.7379,                0.90822,                0.63591,                0.61459,                0.58777,                0.26159,                 1.7216,                 1.1456,                0.94337,              0.0005533,              0.0005533,              0.0005533
                     87,                 1.5456,                0.73302,                0.91034,                0.59543,                0.58266,                0.57865,                0.25936,                 1.7784,                  1.166,                0.96174,             0.00055076,             0.00055076,             0.00055076
                     88,                 1.5832,                0.74239,                0.90981,                0.63076,                0.59637,                0.59911,                0.27091,                  1.792,                 1.2255,                0.96182,             0.00054822,             0.00054822,             0.00054822
                     89,                 1.5977,                0.74242,                0.90956,                0.66409,                0.61688,                0.62878,                0.28371,                 1.7953,                0.90911,                0.95686,             0.00054568,             0.00054568,             0.00054568
                     90,                 1.5633,                0.73731,                0.90576,                0.65709,                0.62669,                0.65097,                0.28679,                 1.8082,                 0.9298,                0.95863,             0.00054314,             0.00054314,             0.00054314
                     91,                 1.5443,                0.72988,                0.90939,                0.68818,                0.60899,                0.64107,                0.28679,                 1.7563,                0.78717,                0.95346,             0.00054061,             0.00054061,             0.00054061
                     92,                 1.5618,                0.72892,                0.90421,                0.65879,                0.60586,                 0.6243,                 0.2721,                 1.7609,                0.81488,                0.95284,             0.00053807,             0.00053807,             0.00053807
                     93,                  1.569,                0.73597,                 0.9105,                0.65396,                0.61138,                0.61957,                0.28736,                 1.7684,                 0.8515,                0.95507,             0.00053553,             0.00053553,             0.00053553
                     94,                 1.5692,                0.73184,                0.91091,                0.64971,                0.57933,                0.58851,                0.26438,                 1.8045,                 1.3607,                0.95766,             0.00053299,             0.00053299,             0.00053299
                     95,                 1.5667,                0.72981,                0.91133,                0.62318,                0.64218,                0.63876,                0.27288,                 1.8435,                0.82255,                0.96939,             0.00053046,             0.00053046,             0.00053046
                     96,                 1.5471,                 0.7238,                0.90523,                0.69596,                0.61619,                0.64746,                0.28515,                 1.8532,                 0.8164,                 0.9723,             0.00052792,             0.00052792,             0.00052792
                     97,                 1.5476,                0.72594,                 0.9051,                0.60996,                0.65609,                0.61931,                0.27291,                 1.9987,                 1.0032,                0.99186,             0.00052538,             0.00052538,             0.00052538
                     98,                 1.5192,                0.71137,                0.90418,                0.67002,                0.63176,                0.63083,                0.28751,                  1.701,                0.85329,                 0.9424,             0.00052284,             0.00052284,             0.00052284
                     99,                 1.5395,                0.70723,                0.90317,                0.67857,                0.64604,                0.63681,                0.27793,                 1.7559,                0.80116,                0.95564,             0.00052031,             0.00052031,             0.00052031
                    100,                 1.5579,                0.71565,                0.90509,                0.66547,                0.62049,                0.62411,                0.27329,                 1.7933,                 1.0389,                0.95184,             0.00051777,             0.00051777,             0.00051777
                    101,                 1.5443,                0.71101,                0.90525,                0.64481,                0.60601,                0.59879,                0.27554,                 1.6904,                 1.1637,                0.94597,             0.00051523,             0.00051523,             0.00051523
                    102,                  1.547,                0.71437,                0.90462,                0.62884,                0.61343,                0.61019,                0.27674,                 1.6929,                 1.1865,                 0.9396,             0.00051269,             0.00051269,             0.00051269
                    103,                 1.5702,                 0.7206,                0.90257,                0.67777,                 0.6427,                0.64725,                0.28786,                 1.8191,                0.87268,                0.96378,             0.00051015,             0.00051015,             0.00051015
                    104,                 1.5319,                0.71795,                0.90157,                0.66351,                0.61564,                0.61563,                0.27779,                 1.8208,                0.91853,                0.95616,             0.00050762,             0.00050762,             0.00050762
                    105,                 1.5304,                0.70684,                0.89984,                0.67301,                0.66378,                0.64436,                0.27777,                 1.7602,                0.85465,                0.95708,             0.00050508,             0.00050508,             0.00050508
                    106,                 1.5484,                0.70537,                0.90016,                0.68016,                 0.6466,                0.64868,                0.28512,                 1.7512,                0.90076,                0.95133,             0.00050254,             0.00050254,             0.00050254
                    107,                 1.5479,                0.70664,                0.90333,                 0.6717,                0.59633,                0.62368,                0.27902,                 1.8092,                 1.2026,                0.95631,                 0.0005,                 0.0005,                 0.0005
                    108,                 1.5192,                0.70178,                0.89894,                0.66664,                0.61461,                0.64398,                0.28864,                 1.8941,                0.97928,                0.96779,             0.00049747,             0.00049747,             0.00049747
                    109,                 1.5449,                0.71767,                0.90315,                 0.7083,                0.64114,                0.64812,                0.30008,                  1.719,                0.80652,                0.94406,             0.00049493,             0.00049493,             0.00049493
                    110,                 1.5367,                0.70498,                0.89945,                0.67815,                0.64382,                0.66808,                0.28769,                 1.7923,                0.85885,                 0.9567,             0.00049239,             0.00049239,             0.00049239
                    111,                 1.5425,                0.71436,                0.90352,                0.65134,                0.57657,                 0.5952,                 0.2584,                 1.8863,                 1.0811,                 0.9694,             0.00048985,             0.00048985,             0.00048985
                    112,                 1.5121,                0.70282,                0.90611,                0.70894,                 0.6396,                 0.6613,                0.29718,                 1.7348,                0.77025,                0.95945,             0.00048732,             0.00048732,             0.00048732
                    113,                 1.5203,                0.70682,                0.89964,                0.67059,                0.59057,                0.61612,                0.27976,                 1.8028,                0.93934,                0.95814,             0.00048478,             0.00048478,             0.00048478
                    114,                 1.5276,                0.70805,                0.90122,                0.66776,                0.58944,                0.60608,                0.26652,                 1.9201,                 1.1722,                0.97534,             0.00048224,             0.00048224,             0.00048224
                    115,                 1.5083,                0.69579,                0.89977,                0.67315,                0.62849,                0.63988,                0.29386,                  1.793,                0.81362,                0.96085,              0.0004797,              0.0004797,              0.0004797
                    116,                 1.5331,                 0.7019,                0.90219,                0.63887,                0.64906,                0.62992,                0.28128,                 1.8685,                   1.26,                0.96142,             0.00047716,             0.00047716,             0.00047716
                    117,                 1.5201,                 0.7088,                0.90124,                0.64083,                0.67417,                0.65843,                0.29529,                 1.7972,                 1.0156,                 0.9526,             0.00047463,             0.00047463,             0.00047463
                    118,                 1.5377,                0.70523,                0.90289,                0.62097,                 0.6197,                0.61407,                0.26871,                 1.8693,                 1.1088,                0.96285,             0.00047209,             0.00047209,             0.00047209
                    119,                 1.5047,                0.68621,                 0.8976,                0.62988,                0.67449,                0.64466,                0.28657,                 1.7706,                0.97901,                 0.9582,             0.00046955,             0.00046955,             0.00046955
                    120,                 1.4904,                0.68279,                0.90169,                0.64187,                0.65914,                0.64742,                0.29218,                 1.7969,                0.78184,                 0.9573,             0.00046701,             0.00046701,             0.00046701
                    121,                 1.5227,                0.69176,                0.89818,                0.60194,                0.63379,                0.60275,                0.25486,                 1.8256,                0.98401,                0.96161,             0.00046448,             0.00046448,             0.00046448
                    122,                 1.5114,                0.69638,                0.90016,                0.65732,                0.62021,                 0.6233,                0.27709,                 1.7462,                 1.0074,                0.94942,             0.00046194,             0.00046194,             0.00046194
                    123,                 1.4905,                0.68973,                0.89754,                 0.6327,                 0.6155,                 0.5933,                0.26095,                 1.8425,                 1.0596,                0.96643,              0.0004594,              0.0004594,              0.0004594
                    124,                 1.5142,                0.68303,                0.89813,                0.65881,                0.64252,                0.64092,                0.28307,                 1.8219,                 0.9935,                0.95816,             0.00045686,             0.00045686,             0.00045686
                    125,                 1.5122,                0.69423,                0.89908,                0.67109,                0.60258,                 0.6096,                0.27599,                 1.7121,                 1.0932,                0.94141,             0.00045433,             0.00045433,             0.00045433
                    126,                 1.5085,                0.69129,                0.89586,                0.62874,                0.62468,                0.61953,                0.27778,                 1.8267,                 1.1687,                0.95781,             0.00045179,             0.00045179,             0.00045179
                    127,                 1.5083,                0.68719,                  0.897,                0.67162,                0.60009,                0.61663,                0.27765,                 1.7986,                 1.0587,                0.95482,             0.00044925,             0.00044925,             0.00044925
                    128,                 1.4787,                 0.6833,                0.89719,                0.65834,                 0.6427,                0.59687,                0.26708,                 1.8182,                 1.3398,                0.95529,             0.00044671,             0.00044671,             0.00044671
                    129,                  1.475,                0.68243,                0.89594,                 0.6658,                0.63346,                0.63431,                0.28122,                 1.7348,                0.85526,                0.94982,             0.00044417,             0.00044417,             0.00044417
                    130,                 1.4923,                0.68956,                0.89322,                0.65725,                0.62637,                0.62874,                0.28232,                 1.8307,                  1.147,                0.96061,             0.00044164,             0.00044164,             0.00044164
                    131,                 1.4777,                0.68079,                0.89303,                0.70101,                 0.6205,                 0.6375,                 0.2724,                 1.7774,                0.82895,                0.94774,              0.0004391,              0.0004391,              0.0004391
                    132,                 1.5146,                0.70375,                0.90056,                0.64336,                0.64607,                0.64127,                0.29079,                 1.7813,                0.93948,                0.95404,             0.00043656,             0.00043656,             0.00043656
                    133,                 1.4895,                0.68866,                0.89904,                0.66931,                0.60484,                 0.6158,                0.27693,                 1.7553,                  1.096,                0.95018,             0.00043402,             0.00043402,             0.00043402
                    134,                 1.4843,                0.67365,                0.89291,                0.67083,                0.61129,                 0.6295,                0.29177,                 1.7562,                 1.0386,                 0.9479,             0.00043149,             0.00043149,             0.00043149
                    135,                 1.5037,                0.69117,                 0.8959,                0.63234,                0.63228,                0.59984,                0.27149,                 1.8334,                 1.3299,                0.96313,             0.00042895,             0.00042895,             0.00042895
                    136,                  1.469,                0.67564,                0.89343,                0.64995,                0.63776,                0.64394,                0.28576,                 1.7716,                0.98644,                0.95492,             0.00042641,             0.00042641,             0.00042641
                    137,                 1.4865,                0.67501,                0.89943,                 0.7009,                 0.6127,                0.62245,                0.28434,                 1.7944,                 1.2487,                 0.9529,             0.00042387,             0.00042387,             0.00042387
                    138,                 1.4834,                 0.6823,                0.89566,                0.66181,                0.60336,                0.61069,                  0.273,                 1.8653,                 1.4527,                0.96676,             0.00042134,             0.00042134,             0.00042134
                    139,                 1.4831,                0.67666,                0.89668,                0.64495,                0.64433,                0.62645,                0.28759,                   1.76,                 1.0836,                0.95666,              0.0004188,              0.0004188,              0.0004188
                    140,                 1.4867,                0.67751,                0.89441,                0.68694,                0.63038,                0.66285,                0.29633,                 1.8505,                0.88839,                0.97117,             0.00041626,             0.00041626,             0.00041626
                    141,                 1.4661,                0.67552,                0.89793,                0.60714,                0.63844,                 0.6071,                0.26556,                 1.9026,                 1.3269,                0.96751,             0.00041372,             0.00041372,             0.00041372
                    142,                 1.4854,                0.68586,                 0.8889,                0.65411,                0.62498,                0.63828,                0.28028,                 1.7679,                0.88948,                0.94769,             0.00041118,             0.00041118,             0.00041118
                    143,                 1.4723,                 0.6731,                0.89395,                0.66001,                 0.6103,                0.63415,                0.28536,                 1.7366,                0.98731,                0.94751,             0.00040865,             0.00040865,             0.00040865
                    144,                 1.4717,                0.67368,                0.89496,                0.65677,                0.64946,                0.64451,                0.28549,                 1.7103,                0.85388,                0.94038,             0.00040611,             0.00040611,             0.00040611
                    145,                 1.4624,                0.66988,                0.89543,                 0.6475,                0.62628,                0.61255,                0.27563,                 1.7614,                 1.1474,                0.95362,             0.00040357,             0.00040357,             0.00040357
                    146,                 1.4692,                0.67205,                0.89031,                0.63637,                0.62054,                0.62407,                0.27069,                 1.8542,                 1.0036,                0.96852,             0.00040103,             0.00040103,             0.00040103
                    147,                 1.4522,                0.66387,                0.89082,                0.67823,                0.64039,                0.64642,                0.29104,                 1.7569,                 1.0215,                0.95424,              0.0003985,              0.0003985,              0.0003985
                    148,                 1.4354,                0.65454,                0.89363,                0.67428,                0.67544,                0.66043,                0.30307,                 1.6996,                0.77406,                0.94673,             0.00039596,             0.00039596,             0.00039596
                    149,                 1.4444,                0.65616,                0.89134,                 0.6975,                0.63491,                 0.6509,                0.28704,                 1.7302,                 0.8415,                0.94889,             0.00039342,             0.00039342,             0.00039342
                    150,                 1.4857,                0.67234,                 0.8907,                0.63568,                0.64951,                0.62108,                0.27696,                 1.8055,                 1.2478,                0.95683,             0.00039088,             0.00039088,             0.00039088
                    151,                 1.4547,                0.66307,                0.89224,                0.67546,                0.64263,                0.65419,                0.28616,                 1.7211,                0.77653,                0.94487,             0.00038835,             0.00038835,             0.00038835
                    152,                 1.4461,                 0.6606,                0.89222,                0.71623,                0.63727,                0.65843,                0.29568,                 1.7124,                0.77839,                0.94614,             0.00038581,             0.00038581,             0.00038581
                    153,                 1.4579,                0.66541,                 0.8903,                0.67794,                 0.6732,                 0.6639,                0.30052,                 1.7819,                0.81152,                0.95746,             0.00038327,             0.00038327,             0.00038327
                    154,                 1.4626,                0.66612,                0.88907,                0.67583,                0.65552,                0.67155,                0.30091,                 1.7818,                0.85091,                0.95702,             0.00038073,             0.00038073,             0.00038073
                    155,                 1.4629,                0.66393,                0.88884,                0.69122,                0.63132,                0.67465,                 0.3023,                 1.7687,                0.80868,                0.95503,             0.00037819,             0.00037819,             0.00037819
